datetime,registered_count,direct_count,total_count,hour,day_of_month,month,year,day_of_week,is_weekend,date,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,is_holiday
2012-06-28 18:00:00,597,100,697,18,28,6,2012,3,False,2012-06-28,clear,32.4,32.0,25.0,15.0,False
2012-06-28 19:00:00,492,79,571,19,28,6,2012,3,False,2012-06-28,clear,31.5,32.0,30.0,20.0,False
2012-06-28 20:00:00,399,71,470,20,28,6,2012,3,False,2012-06-28,clear,30.5,32.0,34.0,13.0,False
2012-06-28 21:00:00,309,89,398,21,28,6,2012,3,False,2012-06-28,clear,27.7,30.0,55.0,13.0,False
2012-06-28 22:00:00,224,50,274,22,28,6,2012,3,False,2012-06-28,clear,27.7,30.0,52.0,11.0,False
2012-06-28 23:00:00,145,26,171,23,28,6,2012,3,False,2012-06-28,clear,26.8,28.0,48.0,9.0,False
2012-06-29 00:00:00,90,24,114,0,29,6,2012,4,False,2012-06-29,clear,26.8,28.0,48.0,9.0,False
2012-06-29 01:00:00,33,9,42,1,29,6,2012,4,False,2012-06-29,clear,26.8,28.0,51.0,11.0,False
2012-06-29 02:00:00,15,3,18,2,29,6,2012,4,False,2012-06-29,clear,25.8,28.0,58.0,13.0,False
2012-06-29 03:00:00,5,3,8,3,29,6,2012,4,False,2012-06-29,clear,25.8,28.0,58.0,13.0,False
2012-06-29 04:00:00,9,1,10,4,29,6,2012,4,False,2012-06-29,clear,24.9,27.0,65.0,11.0,False
2012-06-29 05:00:00,39,6,45,5,29,6,2012,4,False,2012-06-29,clear,24.9,27.0,61.0,7.0,False
2012-06-29 06:00:00,148,15,163,6,29,6,2012,4,False,2012-06-29,clouds,24.9,27.0,61.0,11.0,False
2012-06-29 07:00:00,361,19,380,7,29,6,2012,4,False,2012-06-29,clear,24.9,27.0,61.0,7.0,False
2012-06-29 08:00:00,576,48,624,8,29,6,2012,4,False,2012-06-29,clouds,26.8,29.0,55.0,7.0,False
2012-06-29 09:00:00,261,39,300,9,29,6,2012,4,False,2012-06-29,clear,27.7,30.0,55.0,11.0,False
2012-06-29 10:00:00,139,32,171,10,29,6,2012,4,False,2012-06-29,clear,34.3,39.0,39.0,20.0,False
2012-06-29 11:00:00,137,51,188,11,29,6,2012,4,False,2012-06-29,clouds,34.3,40.0,42.0,19.0,False
2012-06-29 12:00:00,173,53,226,12,29,6,2012,4,False,2012-06-29,clouds,35.2,42.0,40.0,17.0,False
2012-06-29 13:00:00,194,45,239,13,29,6,2012,4,False,2012-06-29,clear,36.2,42.0,38.0,13.0,False
2012-06-29 14:00:00,184,49,233,14,29,6,2012,4,False,2012-06-29,clear,37.1,44.0,36.0,15.0,False
2012-06-29 15:00:00,183,47,230,15,29,6,2012,4,False,2012-06-29,clear,37.1,44.0,36.0,0.0,False
2012-06-29 16:00:00,292,59,351,16,29,6,2012,4,False,2012-06-29,clear,37.1,44.0,36.0,0.0,False
2012-06-29 17:00:00,457,82,539,17,29,6,2012,4,False,2012-06-29,clear,38.1,45.0,34.0,13.0,False
2012-06-29 18:00:00,414,50,464,18,29,6,2012,4,False,2012-06-29,clear,37.1,41.0,31.0,0.0,False
2012-06-29 19:00:00,303,60,363,19,29,6,2012,4,False,2012-06-29,clear,34.3,42.0,47.0,13.0,False
2012-06-29 20:00:00,255,53,308,20,29,6,2012,4,False,2012-06-29,clear,35.2,43.0,42.0,17.0,False
2012-06-29 21:00:00,195,41,236,21,29,6,2012,4,False,2012-06-29,clouds,32.4,39.0,53.0,13.0,False
2012-06-29 22:00:00,129,34,163,22,29,6,2012,4,False,2012-06-29,light_rain,30.5,39.0,63.0,13.0,False
2012-06-29 23:00:00,42,6,48,23,29,6,2012,4,False,2012-06-29,light_rain,30.5,39.0,63.0,13.0,False
2012-06-30 00:00:00,65,4,69,0,30,6,2012,5,True,2012-06-30,light_rain,22.1,22.0,89.0,11.0,False
2012-06-30 01:00:00,55,3,58,1,30,6,2012,5,True,2012-06-30,light_rain,22.1,22.0,89.0,15.0,False
2012-06-30 02:00:00,54,7,61,2,30,6,2012,5,True,2012-06-30,clouds,22.1,22.0,89.0,0.0,False
2012-06-30 03:00:00,20,3,23,3,30,6,2012,5,True,2012-06-30,clouds,22.1,22.0,89.0,0.0,False
2012-06-30 04:00:00,15,3,18,4,30,6,2012,5,True,2012-06-30,clouds,21.1,20.0,94.0,0.0,False
2012-06-30 05:00:00,7,3,10,5,30,6,2012,5,True,2012-06-30,clear,22.1,22.0,89.0,11.0,False
2012-06-30 06:00:00,36,6,42,6,30,6,2012,5,True,2012-06-30,clear,22.1,22.0,89.0,11.0,False
2012-06-30 07:00:00,82,10,92,7,30,6,2012,5,True,2012-06-30,clear,22.1,22.0,89.0,11.0,False
2012-06-30 08:00:00,168,26,194,8,30,6,2012,5,True,2012-06-30,clear,22.1,22.0,89.0,11.0,False
2012-06-30 09:00:00,234,41,275,9,30,6,2012,5,True,2012-06-30,clear,22.1,22.0,89.0,11.0,False
2012-06-30 10:00:00,308,96,404,10,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 11:00:00,350,102,452,11,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 12:00:00,328,143,471,12,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 13:00:00,323,105,428,13,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 14:00:00,295,114,409,14,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 15:00:00,287,117,404,15,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,30.0,17.0,False
2012-06-30 16:00:00,264,109,373,16,30,6,2012,5,True,2012-06-30,clear,34.3,36.0,29.0,11.0,False
2012-06-30 17:00:00,231,131,362,17,30,6,2012,5,True,2012-06-30,clear,33.4,35.0,32.0,9.0,False
2012-06-30 18:00:00,248,91,339,18,30,6,2012,5,True,2012-06-30,clear,33.4,36.0,35.0,0.0,False
2012-06-30 19:00:00,240,134,374,19,30,6,2012,5,True,2012-06-30,clear,31.5,34.0,44.0,17.0,False
2012-06-30 20:00:00,204,88,292,20,30,6,2012,5,True,2012-06-30,clear,30.5,35.0,52.0,11.0,False
2012-06-30 21:00:00,165,48,213,21,30,6,2012,5,True,2012-06-30,clear,30.5,35.0,52.0,11.0,False
2012-06-30 22:00:00,134,38,172,22,30,6,2012,5,True,2012-06-30,clear,28.7,33.0,62.0,11.0,False
2012-06-30 23:00:00,119,33,152,23,30,6,2012,5,True,2012-06-30,clear,28.7,33.0,62.0,6.0,False
2012-07-01 00:00:00,122,27,149,0,1,7,2012,6,True,2012-07-01,clear,27.7,32.0,66.0,0.0,False
2012-07-01 01:00:00,81,12,93,1,1,7,2012,6,True,2012-07-01,clear,26.8,30.0,70.0,9.0,False
2012-07-01 02:00:00,69,21,90,2,1,7,2012,6,True,2012-07-01,clear,25.8,30.0,74.0,6.0,False
2012-07-01 03:00:00,27,6,33,3,1,7,2012,6,True,2012-07-01,clear,25.8,31.0,84.0,9.0,False
2012-07-01 04:00:00,4,0,4,4,1,7,2012,6,True,2012-07-01,clear,24.9,28.0,79.0,13.0,False
2012-07-01 05:00:00,7,3,10,5,1,7,2012,6,True,2012-07-01,clear,24.0,26.0,79.0,7.0,False
2012-07-01 06:00:00,19,8,27,6,1,7,2012,6,True,2012-07-01,clear,24.9,28.0,79.0,6.0,False
2012-07-01 07:00:00,37,13,50,7,1,7,2012,6,True,2012-07-01,clear,26.8,30.0,70.0,0.0,False
2012-07-01 08:00:00,106,36,142,8,1,7,2012,6,True,2012-07-01,clear,28.7,33.0,62.0,7.0,False
2012-07-01 09:00:00,168,51,219,9,1,7,2012,6,True,2012-07-01,clear,30.5,36.0,56.0,0.0,False
2012-07-01 10:00:00,268,98,366,10,1,7,2012,6,True,2012-07-01,clear,32.4,36.0,44.0,20.0,False
2012-07-01 11:00:00,256,121,377,11,1,7,2012,6,True,2012-07-01,clear,33.4,37.0,39.0,15.0,False
2012-07-01 12:00:00,319,114,433,12,1,7,2012,6,True,2012-07-01,clear,34.3,38.0,37.0,15.0,False
2012-07-01 13:00:00,309,111,420,13,1,7,2012,6,True,2012-07-01,clear,35.2,39.0,33.0,17.0,False
2012-07-01 14:00:00,346,98,444,14,1,7,2012,6,True,2012-07-01,clear,35.2,39.0,33.0,17.0,False
2012-07-01 15:00:00,244,101,345,15,1,7,2012,6,True,2012-07-01,clear,34.3,38.0,37.0,19.0,False
2012-07-01 16:00:00,228,85,313,16,1,7,2012,6,True,2012-07-01,clear,35.2,39.0,33.0,20.0,False
2012-07-01 17:00:00,323,90,413,17,1,7,2012,6,True,2012-07-01,clear,35.2,37.0,26.0,20.0,False
2012-07-01 18:00:00,275,95,370,18,1,7,2012,6,True,2012-07-01,clear,33.4,35.0,32.0,24.0,False
2012-07-01 19:00:00,279,103,382,19,1,7,2012,6,True,2012-07-01,clear,31.5,33.0,39.0,9.0,False
2012-07-01 20:00:00,244,88,332,20,1,7,2012,6,True,2012-07-01,clear,31.5,33.0,39.0,9.0,False
2012-07-01 21:00:00,181,77,258,21,1,7,2012,6,True,2012-07-01,clear,31.5,33.0,39.0,9.0,False
2012-07-01 22:00:00,110,41,151,22,1,7,2012,6,True,2012-07-01,clear,30.5,33.0,43.0,9.0,False
2012-07-01 23:00:00,88,22,110,23,1,7,2012,6,True,2012-07-01,light_rain,28.7,31.0,52.0,11.0,False
2012-07-02 00:00:00,31,12,43,0,2,7,2012,0,False,2012-07-02,clouds,27.7,31.0,58.0,15.0,False
2012-07-02 01:00:00,14,3,17,1,2,7,2012,0,False,2012-07-02,clouds,27.7,31.0,58.0,13.0,False
2012-07-02 02:00:00,14,1,15,2,2,7,2012,0,False,2012-07-02,clouds,26.8,28.0,51.0,17.0,False
2012-07-02 03:00:00,5,0,5,3,2,7,2012,0,False,2012-07-02,clouds,25.8,28.0,54.0,28.0,False
2012-07-02 04:00:00,10,2,12,4,2,7,2012,0,False,2012-07-02,clouds,25.8,28.0,54.0,20.0,False
2012-07-02 05:00:00,37,3,40,5,2,7,2012,0,False,2012-07-02,clouds,25.8,28.0,51.0,0.0,False
2012-07-02 06:00:00,132,4,136,6,2,7,2012,0,False,2012-07-02,clear,24.9,27.0,58.0,7.0,False
2012-07-02 07:00:00,390,8,398,7,2,7,2012,0,False,2012-07-02,clear,26.8,28.0,51.0,7.0,False
2012-07-02 08:00:00,548,20,568,8,2,7,2012,0,False,2012-07-02,clear,27.7,30.0,52.0,13.0,False
2012-07-02 09:00:00,239,56,295,9,2,7,2012,0,False,2012-07-02,clear,28.7,30.0,46.0,17.0,False
2012-07-02 10:00:00,104,70,174,10,2,7,2012,0,False,2012-07-02,clear,29.6,32.0,43.0,17.0,False
2012-07-02 11:00:00,134,67,201,11,2,7,2012,0,False,2012-07-02,clear,31.5,32.0,28.0,20.0,False
2012-07-02 12:00:00,183,74,257,12,2,7,2012,0,False,2012-07-02,clear,31.5,32.0,32.0,13.0,False
2012-07-02 13:00:00,162,74,236,13,2,7,2012,0,False,2012-07-02,clear,32.4,34.0,34.0,15.0,False
2012-07-02 14:00:00,151,79,230,14,2,7,2012,0,False,2012-07-02,clear,32.4,34.0,34.0,15.0,False
2012-07-02 15:00:00,175,59,234,15,2,7,2012,0,False,2012-07-02,clear,31.5,33.0,36.0,13.0,False
2012-07-02 16:00:00,304,61,365,16,2,7,2012,0,False,2012-07-02,clear,31.5,33.0,36.0,19.0,False
2012-07-02 17:00:00,665,82,747,17,2,7,2012,0,False,2012-07-02,clear,31.5,32.0,32.0,9.0,False
2012-07-02 18:00:00,658,72,730,18,2,7,2012,0,False,2012-07-02,clear,31.5,32.0,32.0,11.0,False
2012-07-02 19:00:00,510,71,581,19,2,7,2012,0,False,2012-07-02,clear,28.7,30.0,43.0,9.0,False
2012-07-02 20:00:00,357,38,395,20,2,7,2012,0,False,2012-07-02,clear,28.7,30.0,43.0,9.0,False
2012-07-02 21:00:00,241,17,258,21,2,7,2012,0,False,2012-07-02,clear,27.7,29.0,45.0,9.0,False
2012-07-02 22:00:00,169,19,188,22,2,7,2012,0,False,2012-07-02,clear,26.8,28.0,51.0,11.0,False
2012-07-02 23:00:00,90,12,102,23,2,7,2012,0,False,2012-07-02,clear,26.8,28.0,51.0,7.0,False
2012-07-03 00:00:00,44,9,53,0,3,7,2012,1,False,2012-07-03,clear,25.8,28.0,54.0,0.0,False
2012-07-03 01:00:00,9,5,14,1,3,7,2012,1,False,2012-07-03,clear,25.8,28.0,58.0,0.0,False
2012-07-03 02:00:00,8,2,10,2,3,7,2012,1,False,2012-07-03,clear,25.8,28.0,58.0,0.0,False
2012-07-03 03:00:00,2,0,2,3,3,7,2012,1,False,2012-07-03,clear,24.9,27.0,65.0,9.0,False
2012-07-03 04:00:00,6,0,6,4,3,7,2012,1,False,2012-07-03,clear,24.0,26.0,65.0,7.0,False
2012-07-03 05:00:00,33,2,35,5,3,7,2012,1,False,2012-07-03,clear,24.9,27.0,61.0,0.0,False
2012-07-03 06:00:00,149,5,154,6,3,7,2012,1,False,2012-07-03,clear,24.9,27.0,65.0,9.0,False
2012-07-03 07:00:00,462,21,483,7,3,7,2012,1,False,2012-07-03,clear,26.8,29.0,58.0,0.0,False
2012-07-03 08:00:00,604,42,646,8,3,7,2012,1,False,2012-07-03,clear,26.8,29.0,62.0,6.0,False
2012-07-03 09:00:00,226,46,272,9,3,7,2012,1,False,2012-07-03,clear,29.6,33.0,49.0,11.0,False
2012-07-03 10:00:00,153,56,209,10,3,7,2012,1,False,2012-07-03,clear,30.5,33.0,43.0,15.0,False
2012-07-03 11:00:00,151,66,217,11,3,7,2012,1,False,2012-07-03,clear,32.4,34.0,34.0,13.0,False
2012-07-03 12:00:00,198,74,272,12,3,7,2012,1,False,2012-07-03,clear,33.4,34.0,28.0,13.0,False
2012-07-03 13:00:00,203,80,283,13,3,7,2012,1,False,2012-07-03,clear,34.3,35.0,25.0,9.0,False
2012-07-03 14:00:00,241,69,310,14,3,7,2012,1,False,2012-07-03,clear,34.3,35.0,25.0,13.0,False
2012-07-03 15:00:00,330,71,401,15,3,7,2012,1,False,2012-07-03,clouds,34.3,35.0,24.0,0.0,False
2012-07-03 16:00:00,437,90,527,16,3,7,2012,1,False,2012-07-03,clouds,34.3,35.0,24.0,13.0,False
2012-07-03 17:00:00,620,102,722,17,3,7,2012,1,False,2012-07-03,clouds,32.4,33.0,30.0,11.0,False
2012-07-03 18:00:00,542,85,627,18,3,7,2012,1,False,2012-07-03,clouds,32.4,33.0,30.0,0.0,False
2012-07-03 19:00:00,431,66,497,19,3,7,2012,1,False,2012-07-03,clouds,31.5,33.0,36.0,9.0,False
2012-07-03 20:00:00,296,80,376,20,3,7,2012,1,False,2012-07-03,light_rain,27.7,30.0,55.0,33.0,False
2012-07-03 21:00:00,160,36,196,21,3,7,2012,1,False,2012-07-03,clouds,24.9,27.0,70.0,19.0,False
2012-07-03 22:00:00,151,26,177,22,3,7,2012,1,False,2012-07-03,clear,24.0,26.0,79.0,13.0,False
2012-07-03 23:00:00,152,19,171,23,3,7,2012,1,False,2012-07-03,clear,23.0,24.0,83.0,0.0,False
2012-07-04 00:00:00,140,19,159,0,4,7,2012,2,False,2012-07-04,clear,24.0,26.0,79.0,6.0,True
2012-07-04 01:00:00,96,27,123,1,4,7,2012,2,False,2012-07-04,clear,24.0,26.0,74.0,0.0,True
2012-07-04 02:00:00,66,27,93,2,4,7,2012,2,False,2012-07-04,clear,23.0,24.0,83.0,9.0,True
2012-07-04 03:00:00,23,9,32,3,4,7,2012,2,False,2012-07-04,clear,24.0,26.0,74.0,13.0,True
2012-07-04 04:00:00,11,5,16,4,4,7,2012,2,False,2012-07-04,clear,24.0,26.0,69.0,17.0,True
2012-07-04 05:00:00,14,5,19,5,4,7,2012,2,False,2012-07-04,clear,23.0,25.0,69.0,0.0,True
2012-07-04 06:00:00,23,9,32,6,4,7,2012,2,False,2012-07-04,clear,23.0,25.0,69.0,0.0,True
2012-07-04 07:00:00,62,10,72,7,4,7,2012,2,False,2012-07-04,clear,24.0,26.0,65.0,0.0,True
2012-07-04 08:00:00,110,43,153,8,4,7,2012,2,False,2012-07-04,clear,24.9,27.0,61.0,7.0,True
2012-07-04 09:00:00,203,90,293,9,4,7,2012,2,False,2012-07-04,clear,27.7,30.0,52.0,0.0,True
2012-07-04 10:00:00,304,143,447,10,4,7,2012,2,False,2012-07-04,clear,29.6,32.0,46.0,0.0,True
2012-07-04 11:00:00,321,164,485,11,4,7,2012,2,False,2012-07-04,clear,30.5,34.0,46.0,9.0,True
2012-07-04 12:00:00,330,164,494,12,4,7,2012,2,False,2012-07-04,clear,32.4,36.0,41.0,15.0,True
2012-07-04 13:00:00,322,177,499,13,4,7,2012,2,False,2012-07-04,clear,34.3,38.0,35.0,0.0,True
2012-07-04 14:00:00,357,190,547,14,4,7,2012,2,False,2012-07-04,clear,34.3,38.0,37.0,11.0,True
2012-07-04 15:00:00,299,155,454,15,4,7,2012,2,False,2012-07-04,clear,35.2,40.0,35.0,20.0,True
2012-07-04 16:00:00,226,163,389,16,4,7,2012,2,False,2012-07-04,clear,35.2,40.0,35.0,17.0,True
2012-07-04 17:00:00,253,161,414,17,4,7,2012,2,False,2012-07-04,clear,35.2,40.0,35.0,20.0,True
2012-07-04 18:00:00,271,159,430,18,4,7,2012,2,False,2012-07-04,clear,34.3,40.0,42.0,13.0,True
2012-07-04 19:00:00,255,177,432,19,4,7,2012,2,False,2012-07-04,clear,32.4,37.0,47.0,15.0,True
2012-07-04 20:00:00,314,237,551,20,4,7,2012,2,False,2012-07-04,clear,32.4,37.0,47.0,15.0,True
2012-07-04 21:00:00,362,222,584,21,4,7,2012,2,False,2012-07-04,clear,31.5,37.0,53.0,9.0,True
2012-07-04 22:00:00,327,175,502,22,4,7,2012,2,False,2012-07-04,clear,30.5,36.0,56.0,15.0,True
2012-07-04 23:00:00,152,31,183,23,4,7,2012,2,False,2012-07-04,clouds,28.7,30.0,43.0,6.0,True
2012-07-05 00:00:00,71,17,88,0,5,7,2012,3,False,2012-07-05,clear,26.8,28.0,51.0,7.0,False
2012-07-05 01:00:00,24,6,30,1,5,7,2012,3,False,2012-07-05,clear,26.8,28.0,51.0,19.0,False
2012-07-05 02:00:00,14,4,18,2,5,7,2012,3,False,2012-07-05,clear,26.8,28.0,51.0,0.0,False
2012-07-05 03:00:00,5,2,7,3,5,7,2012,3,False,2012-07-05,clear,25.8,28.0,54.0,13.0,False
2012-07-05 04:00:00,7,0,7,4,5,7,2012,3,False,2012-07-05,clear,25.8,28.0,58.0,0.0,False
2012-07-05 05:00:00,28,1,29,5,5,7,2012,3,False,2012-07-05,clear,25.8,29.0,62.0,0.0,False
2012-07-05 06:00:00,130,3,133,6,5,7,2012,3,False,2012-07-05,clear,25.8,28.0,58.0,0.0,False
2012-07-05 07:00:00,316,27,343,7,5,7,2012,3,False,2012-07-05,clear,27.7,30.0,55.0,0.0,False
2012-07-05 08:00:00,514,36,550,8,5,7,2012,3,False,2012-07-05,clear,29.6,33.0,49.0,9.0,False
2012-07-05 09:00:00,246,47,293,9,5,7,2012,3,False,2012-07-05,clear,31.5,36.0,49.0,20.0,False
2012-07-05 10:00:00,117,69,186,10,5,7,2012,3,False,2012-07-05,clear,32.4,36.0,44.0,24.0,False
2012-07-05 11:00:00,137,107,244,11,5,7,2012,3,False,2012-07-05,clear,34.3,38.0,35.0,20.0,False
2012-07-05 12:00:00,188,88,276,12,5,7,2012,3,False,2012-07-05,clear,34.3,38.0,35.0,24.0,False
2012-07-05 13:00:00,181,129,310,13,5,7,2012,3,False,2012-07-05,clear,35.2,39.0,33.0,15.0,False
2012-07-05 14:00:00,154,87,241,14,5,7,2012,3,False,2012-07-05,clear,35.2,39.0,33.0,22.0,False
2012-07-05 15:00:00,183,71,254,15,5,7,2012,3,False,2012-07-05,clear,35.2,39.0,33.0,24.0,False
2012-07-05 16:00:00,324,109,433,16,5,7,2012,3,False,2012-07-05,clear,35.2,39.0,33.0,17.0,False
2012-07-05 17:00:00,575,114,689,17,5,7,2012,3,False,2012-07-05,clear,35.2,40.0,35.0,11.0,False
2012-07-05 18:00:00,511,96,607,18,5,7,2012,3,False,2012-07-05,clouds,34.3,39.0,39.0,22.0,False
2012-07-05 19:00:00,375,128,503,19,5,7,2012,3,False,2012-07-05,clouds,33.4,37.0,39.0,17.0,False
2012-07-05 20:00:00,243,78,321,20,5,7,2012,3,False,2012-07-05,clouds,32.4,36.0,41.0,15.0,False
2012-07-05 21:00:00,232,91,323,21,5,7,2012,3,False,2012-07-05,clear,31.5,35.0,47.0,13.0,False
2012-07-05 22:00:00,162,63,225,22,5,7,2012,3,False,2012-07-05,clear,30.5,37.0,59.0,9.0,False
2012-07-05 23:00:00,99,32,131,23,5,7,2012,3,False,2012-07-05,clear,29.6,34.0,55.0,11.0,False
2012-07-06 00:00:00,63,39,102,0,6,7,2012,4,False,2012-07-06,clear,28.7,33.0,62.0,9.0,False
2012-07-06 01:00:00,22,7,29,1,6,7,2012,4,False,2012-07-06,clear,28.7,32.0,55.0,15.0,False
2012-07-06 02:00:00,13,4,17,2,6,7,2012,4,False,2012-07-06,clear,27.7,31.0,62.0,9.0,False
2012-07-06 03:00:00,6,1,7,3,6,7,2012,4,False,2012-07-06,clouds,26.8,30.0,70.0,13.0,False
2012-07-06 04:00:00,4,2,6,4,6,7,2012,4,False,2012-07-06,clear,26.8,30.0,66.0,15.0,False
2012-07-06 05:00:00,31,4,35,5,6,7,2012,4,False,2012-07-06,clear,26.8,30.0,66.0,13.0,False
2012-07-06 06:00:00,127,4,131,6,6,7,2012,4,False,2012-07-06,clear,26.8,30.0,66.0,13.0,False
2012-07-06 07:00:00,333,20,353,7,6,7,2012,4,False,2012-07-06,clear,28.7,30.0,46.0,9.0,False
2012-07-06 08:00:00,557,28,585,8,6,7,2012,4,False,2012-07-06,clear,29.6,31.0,41.0,11.0,False
2012-07-06 09:00:00,249,55,304,9,6,7,2012,4,False,2012-07-06,clear,30.5,32.0,36.0,9.0,False
2012-07-06 10:00:00,130,80,210,10,6,7,2012,4,False,2012-07-06,clear,32.4,33.0,30.0,0.0,False
2012-07-06 11:00:00,141,92,233,11,6,7,2012,4,False,2012-07-06,clear,31.5,32.0,32.0,6.0,False
2012-07-06 12:00:00,220,111,331,12,6,7,2012,4,False,2012-07-06,clear,33.4,34.0,28.0,7.0,False
2012-07-06 13:00:00,194,99,293,13,6,7,2012,4,False,2012-07-06,clear,34.3,36.0,27.0,7.0,False
2012-07-06 14:00:00,184,91,275,14,6,7,2012,4,False,2012-07-06,clear,34.3,37.0,31.0,11.0,False
2012-07-06 15:00:00,206,79,285,15,6,7,2012,4,False,2012-07-06,clear,35.2,38.0,29.0,13.0,False
2012-07-06 16:00:00,300,69,369,16,6,7,2012,4,False,2012-07-06,clear,35.2,38.0,29.0,7.0,False
2012-07-06 17:00:00,486,90,576,17,6,7,2012,4,False,2012-07-06,clear,35.2,38.0,29.0,0.0,False
2012-07-06 18:00:00,454,106,560,18,6,7,2012,4,False,2012-07-06,clear,34.3,37.0,33.0,17.0,False
2012-07-06 19:00:00,306,112,418,19,6,7,2012,4,False,2012-07-06,clear,33.4,36.0,35.0,15.0,False
2012-07-06 20:00:00,245,91,336,20,6,7,2012,4,False,2012-07-06,clear,32.4,35.0,39.0,7.0,False
2012-07-06 21:00:00,223,77,300,21,6,7,2012,4,False,2012-07-06,clear,30.5,35.0,52.0,9.0,False
2012-07-06 22:00:00,210,78,288,22,6,7,2012,4,False,2012-07-06,clear,29.6,34.0,55.0,13.0,False
2012-07-06 23:00:00,137,27,164,23,6,7,2012,4,False,2012-07-06,clear,29.6,36.0,63.0,7.0,False
2012-07-07 00:00:00,115,35,150,0,7,7,2012,5,True,2012-07-07,clear,28.7,34.0,66.0,9.0,False
2012-07-07 01:00:00,55,16,71,1,7,7,2012,5,True,2012-07-07,clear,27.7,32.0,70.0,11.0,False
2012-07-07 02:00:00,47,11,58,2,7,7,2012,5,True,2012-07-07,clear,27.7,33.0,72.0,11.0,False
2012-07-07 03:00:00,19,12,31,3,7,7,2012,5,True,2012-07-07,clear,26.8,31.0,74.0,9.0,False
2012-07-07 04:00:00,13,3,16,4,7,7,2012,5,True,2012-07-07,clear,26.8,31.0,74.0,11.0,False
2012-07-07 05:00:00,12,2,14,5,7,7,2012,5,True,2012-07-07,clear,26.8,31.0,74.0,13.0,False
2012-07-07 06:00:00,27,4,31,6,7,7,2012,5,True,2012-07-07,clear,26.8,31.0,74.0,7.0,False
2012-07-07 07:00:00,63,8,71,7,7,7,2012,5,True,2012-07-07,clear,28.7,34.0,66.0,7.0,False
2012-07-07 08:00:00,120,32,152,8,7,7,2012,5,True,2012-07-07,clear,30.5,39.0,63.0,13.0,False
2012-07-07 09:00:00,187,69,256,9,7,7,2012,5,True,2012-07-07,clear,31.5,39.0,59.0,11.0,False
2012-07-07 10:00:00,225,100,325,10,7,7,2012,5,True,2012-07-07,clear,35.2,41.0,37.0,15.0,False
2012-07-07 11:00:00,245,122,367,11,7,7,2012,5,True,2012-07-07,clear,36.2,42.0,38.0,13.0,False
2012-07-07 12:00:00,218,124,342,12,7,7,2012,5,True,2012-07-07,clear,37.1,41.0,31.0,24.0,False
2012-07-07 13:00:00,244,116,360,13,7,7,2012,5,True,2012-07-07,clouds,37.1,41.0,31.0,17.0,False
2012-07-07 14:00:00,203,105,308,14,7,7,2012,5,True,2012-07-07,clouds,37.1,41.0,30.0,9.0,False
2012-07-07 15:00:00,193,113,306,15,7,7,2012,5,True,2012-07-07,clear,37.1,40.0,26.0,0.0,False
2012-07-07 16:00:00,192,102,294,16,7,7,2012,5,True,2012-07-07,clear,39.0,41.0,19.0,11.0,False
2012-07-07 17:00:00,176,103,279,17,7,7,2012,5,True,2012-07-07,clear,37.1,40.0,26.0,9.0,False
2012-07-07 18:00:00,194,83,277,18,7,7,2012,5,True,2012-07-07,clear,36.2,39.0,29.0,6.0,False
2012-07-07 19:00:00,219,68,287,19,7,7,2012,5,True,2012-07-07,clear,35.2,39.0,33.0,9.0,False
2012-07-07 20:00:00,197,79,276,20,7,7,2012,5,True,2012-07-07,clear,34.3,38.0,37.0,11.0,False
2012-07-07 21:00:00,150,51,201,21,7,7,2012,5,True,2012-07-07,clear,33.4,36.0,37.0,13.0,False
2012-07-07 22:00:00,164,56,220,22,7,7,2012,5,True,2012-07-07,clear,31.5,39.0,59.0,13.0,False
2012-07-07 23:00:00,114,34,148,23,7,7,2012,5,True,2012-07-07,clear,31.5,38.0,56.0,11.0,False
2012-07-08 00:00:00,125,22,147,0,8,7,2012,6,True,2012-07-08,clear,30.5,36.0,56.0,9.0,False
2012-07-08 01:00:00,99,25,124,1,8,7,2012,6,True,2012-07-08,clear,30.5,36.0,56.0,7.0,False
2012-07-08 02:00:00,59,11,70,2,8,7,2012,6,True,2012-07-08,clear,30.5,35.0,52.0,7.0,False
2012-07-08 03:00:00,34,1,35,3,8,7,2012,6,True,2012-07-08,clear,29.6,35.0,59.0,7.0,False
2012-07-08 04:00:00,11,2,13,4,8,7,2012,6,True,2012-07-08,clear,28.7,34.0,66.0,7.0,False
2012-07-08 05:00:00,5,1,6,5,8,7,2012,6,True,2012-07-08,clear,28.7,33.0,62.0,0.0,False
2012-07-08 06:00:00,16,5,21,6,8,7,2012,6,True,2012-07-08,clear,28.7,35.0,70.0,9.0,False
2012-07-08 07:00:00,33,19,52,7,8,7,2012,6,True,2012-07-08,clear,29.6,37.0,66.0,0.0,False
2012-07-08 08:00:00,95,35,130,8,8,7,2012,6,True,2012-07-08,clear,31.5,37.0,53.0,9.0,False
